//Card Title,Card ID,Card Value,Card Type,Card Sub Type,Year,Peak,Team,LastName,FirstName,NickName,UniformNumber,DayOB,MonthOB,YearOB,Bats,Throws,Position,Pitcher Role,Contact,Gap,Power,Eye,Avoid Ks,BABIP,Contact vL,Gap vL,Power vL,Eye vL,Avoid K vL,BABIP vL,Contact vR,Gap vR,Power vR,Eye vR,Avoid K vR,BABIP vR,GB Hitter Type,FB Hitter Type,BattedBallType,Speed,Steal Rate,Stealing,Baserunning,Sac bunt,Bunt for hit,Stuff,Movement,Control,pHR,pBABIP,Stuff vL,Movement vL,Control vL,pHR vL,pBABIP vL,Stuff vR,Movement vR,Control vR,pHR vR,pBABIP vR,Fastball,Slider,Curveball,Changeup,Cutter,Sinker,Splitter,Forkball,Screwball,Circlechange,Knucklecurve,Knuckleball,Stamina,Hold,GB,Velocity,Arm Slot,Height,Infield Range,Infield Error,Infield Arm,DP,CatcherAbil,CatcherFrame,Catcher Arm,OF Range,OF Error,OF Arm,Pos Rating P,Pos Rating C,Pos Rating 1B,Pos Rating 2B,Pos Rating 3B,Pos Rating SS,Pos Rating LF,Pos Rating CF,Pos Rating RF,LearnC,Learn1B,Learn2B,Learn3B,LearnSS,LearnLF,LearnCF,LearnRF,era,tier,MissionValue,limit,owned,brefid,Buy Order High,Sell Order Low,Last 10 Price,Buy Order High(CC),Sell Order Low(CC),Last 10 Price(CC),date
Snapshot RP Bill Simas CWS 1999,62456,63,7,0,1999,N,Chicago White Sox,Simas,Bill,,41,28,11,1971,2,1,1,12,19,32,34,53,17,22,19,31,33,51,17,22,21,33,35,54,18,23,0,0,0,12,3,6,20,6,7,44,85,64,86,88,42,79,63,79,81,46,91,66,93,94,26,25,0,25,0,0,0,0,0,0,0,0,13,115,4,90-92,3,191,28,21,24,24,0,0,0,2,10,10,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1,2,0,0,simas-002wil,26,43,55,0,15000,0,2024-03-15,
MLB 2024 Live SP Chase Silseth LAA,61561,70,1,0,2024,N,Los Angeles Angels,Silseth,Chase,,63,18,5,2000,1,1,1,11,25,24,27,24,23,22,25,25,27,25,23,23,25,24,27,24,23,22,2,2,0,24,19,22,31,38,9,89,71,71,63,84,86,70,70,62,80,92,73,73,65,87,83,77,75,0,0,0,79,0,0,0,0,0,55,38,2,95-97,3,183,28,31,57,10,23,23,55,32,34,58,73,0,0,0,0,0,0,0,0,1,1,0,1,0,1,0,1,8,2,5,0,1,silset000cha,222,375,501,0,0,0,2024-03-15,
Mission Edition RF Ruben Sierra TEX 1989,58935,97,10,10,1989,N,Texas Rangers,Sierra,Ruben,El Caballo,21,6,10,1965,3,1,9,0,79,97,120,55,83,75,99,103,131,56,109,81,76,96,118,55,77,73,2,1,0,67,31,75,74,4,2,1,19,1,1,37,1,19,1,1,36,1,20,1,1,38,1,0,0,0,0,0,0,0,0,0,0,0,0,15,4,83-85,3,185,9,2,3,5,0,0,0,76,58,94,0,0,0,0,0,0,0,65,91,0,0,0,0,0,0,1,1,5,4,75,0,0,sierra001rub,4225,0,4845,0,0,0,2024-03-15,
All-Star 1B Norm Siebern KC1 1962,60433,80,5,0,1962,N,Kansas City Athletics,Siebern,Norm,,7,26,7,1933,2,1,3,0,76,65,77,99,69,81,66,64,65,84,58,77,79,66,82,105,73,84,1,0,0,30,14,13,37,5,6,1,10,1,1,18,1,9,1,1,18,1,10,1,1,19,1,0,0,0,0,0,0,0,0,0,0,0,0,15,4,83-85,3,191,55,54,47,32,0,0,0,6,5,8,0,0,87,0,0,0,0,0,0,0,1,0,0,0,1,0,0,4,3,10,0,0,sieber001nor,0,1395,1363,0,20001,0,2024-03-15,
MLB 2024 Live SP Jared Shuster CWS,61749,59,1,0,2024,N,Chicago White Sox,Shuster,Jared,,45,3,8,1998,2,2,1,11,24,21,8,18,18,27,24,21,8,18,18,27,24,21,8,18,18,27,2,2,0,25,19,28,29,56,43,71,70,74,62,79,74,74,76,67,88,69,69,74,61,76,76,69,0,79,0,0,0,0,0,0,0,0,55,67,3,92-94,3,191,24,34,53,25,1,1,1,66,65,72,55,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,8,0,1,0,1,shuste000jar,0,9,9,0,0,0,2024-03-15,
Snapshot 2B Terry Shumpert COL 1999,63253,80,7,0,1999,N,Colorado Rockies,Shumpert,Terry,,22,16,8,1966,1,1,4,0,97,107,73,73,75,109,105,127,86,86,83,111,94,101,69,69,72,109,2,2,0,74,61,92,84,31,9,1,11,1,1,21,1,11,1,1,20,1,11,1,1,21,1,0,0,0,0,0,0,0,0,0,0,0,0,24,4,83-85,4,180,51,63,44,67,0,0,0,74,58,65,0,0,0,55,30,0,26,26,0,0,0,1,1,0,1,0,0,6,3,10,0,0,shumpe001ter,1111,3249,3529,0,0,21667,2024-03-15,
Rookie Sensation SS Frank Shugart PIT 1891,64035,62,3,0,1891,N,Pittsburgh Pirates,Shugart,Frank,,89,10,12,1866,2,1,6,0,71,120,74,58,75,67,74,138,84,50,81,67,69,116,71,61,73,67,0,0,0,73,84,85,78,4,4,1,10,1,1,18,1,9,1,1,18,1,10,1,1,19,1,0,0,0,0,0,0,0,0,0,0,0,0,24,4,83-85,3,173,70,66,70,71,0,0,0,7,7,6,0,0,0,0,0,60,0,0,0,0,0,0,0,1,0,1,0,1,1,2,0,1,shugar001fra,64,74,63,0,0,0,2024-03-15,
Snapshot SP Clyde Shoun CIN 1944,62653,66,7,0,1944,N,Cincinnati Reds,Shoun,Clyde,Hardrock,29,20,3,1912,2,2,1,11,50,53,47,58,60,45,50,51,45,56,59,45,51,54,48,59,61,46,0,0,0,8,5,6,11,33,8,40,78,96,68,106,42,84,98,72,115,40,77,95,67,104,32,0,32,30,0,0,0,0,0,0,0,0,88,115,4,90-92,2,185,35,16,25,24,0,0,0,5,8,10,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,2,0,1,shoun-001cly,27,58,49,0,0,10806,2024-03-15,
Snapshot LF Burt Shotton SLA 1916,63060,67,7,0,1916,N,St. Louis Browns,Shotton,Burt,Barney,51,18,10,1884,2,1,7,0,71,58,30,107,66,76,72,56,29,99,67,76,71,59,31,110,66,76,1,0,0,58,78,78,54,13,4,1,11,1,1,21,1,11,1,1,20,1,11,1,1,21,1,0,0,0,0,0,0,0,0,0,0,0,0,23,4,83-85,4,180,8,10,9,1,0,0,0,68,46,56,0,0,0,0,0,0,76,0,0,0,0,0,0,0,1,1,1,1,1,2,0,1,shotto001bur,30,50,36,0,10001,0,2024-03-15,
Unsung Heroes RF Chick Shorten DET 1919,62245,58,8,0,1919,N,Detroit Tigers,Shorten,Chick,,88,19,4,1892,2,2,9,0,92,52,19,60,94,82,95,43,19,60,103,80,91,54,20,61,91,83,0,0,0,44,54,55,37,87,9,1,9,1,1,18,1,10,1,1,18,1,9,1,1,18,1,0,0,0,0,0,0,0,0,0,0,0,0,1,4,83-85,4,183,3,4,4,2,0,0,0,56,112,66,0,0,0,0,0,0,0,36,67,0,0,0,0,0,1,1,1,1,0,1,0,0,shorte001cha,7,29,18,0,0,0,2024-03-15,
MLB 2024 Live SS Zack Short NYM,61308,58,1,0,2024,N,New York Mets,Short,Zack,,59,29,5,1995,1,1,6,0,57,65,68,96,59,60,60,67,70,98,63,62,57,65,68,95,59,60,1,1,0,16,32,70,61,68,46,1,34,1,1,73,1,34,1,1,73,1,34,1,1,73,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,90-92,4,178,67,72,64,67,1,1,1,56,58,59,0,0,0,55,24,57,0,0,0,0,1,1,1,1,1,1,1,8,0,1,0,1,short-000zac,0,6,9,0,0,0,2024-03-15,
Rookie Sensation SP Bill Shores PHA 1929,63854,67,3,0,1929,N,Philadelphia Athletics,Shores,Bill,,35,26,5,1904,1,1,1,11,14,32,36,57,12,23,14,32,36,57,12,23,14,32,36,57,12,23,0,0,0,7,5,6,8,29,5,57,79,56,69,108,58,81,57,71,110,57,79,56,69,106,60,0,69,60,0,0,0,0,0,0,0,0,70,45,4,89-91,3,183,34,21,26,24,0,0,0,4,3,9,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,2,0,0,shores001wil,29,44,38,0,12000,0,2024-03-15,
Snapshot SP Urban Shocker SLA 1924,62683,75,7,0,1924,N,St. Louis Browns,Shocker,Urban,,54,22,8,1890,1,1,1,11,50,53,47,78,53,53,56,55,55,66,63,55,49,53,44,83,50,53,0,0,0,5,4,6,5,66,9,65,72,100,65,84,66,73,101,66,86,65,72,100,64,83,66,0,68,53,0,0,0,0,62,0,47,0,85,115,4,90-92,3,178,25,52,33,24,0,0,0,6,1,7,81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,5,0,0,shocke001urb,302,500,323,0,0,0,2024-03-15,
Rookie Sensation 1B Art Shires CWS 1929,63982,54,3,0,1929,N,Chicago White Sox,Shires,Art,Art The Great,53,13,8,1907,2,1,3,0,76,69,39,65,79,72,73,60,38,57,76,70,77,72,40,68,81,73,1,1,0,55,55,53,56,35,3,1,10,1,1,18,1,9,1,1,18,1,10,1,1,19,1,0,0,0,0,0,0,0,0,0,0,0,0,2,4,83-85,3,185,20,19,23,32,0,0,0,6,10,2,0,0,32,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,1,0,1,shires001cha,7,23,20,0,5001,5001,2024-03-15,
Rookie Sensation 2B Tim Shinnick LS2 1890,63961,47,3,0,1890,N,Louisville Colonels,Shinnick,Tim,Dandy,21,6,11,1867,3,1,4,0,59,65,27,82,69,56,59,63,27,80,68,56,60,66,28,83,70,57,1,1,0,75,84,89,73,3,86,1,11,1,1,21,1,11,1,1,20,1,11,1,1,21,1,0,0,0,0,0,0,0,0,0,0,0,0,13,4,83-85,4,175,55,63,32,62,0,0,0,6,3,1,0,0,0,56,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,shinni002tim,0,0,19,0,0,5001,2024-03-15,
Snapshot CL Larry Sherry DET 1966,62588,46,7,0,1966,N,Detroit Tigers,Sherry,Larry,,15,25,7,1935,1,1,1,13,25,36,38,52,18,29,25,36,38,52,18,29,25,36,38,52,18,29,0,0,0,9,3,6,13,28,4,80,73,33,68,81,77,69,33,62,75,83,76,34,72,86,77,80,78,0,0,0,0,0,0,0,0,0,17,115,3,90-92,3,188,36,21,27,24,0,0,0,6,5,10,67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,1,0,1,sherry001law,20,89,25,0,20000,0,2024-03-15,
Hardware Heroes SP Bill Sherdel STL 1928,61979,69,9,0,1928,N,St. Louis Cardinals,Sherdel,Bill,Wee Willie,70,15,8,1896,2,2,1,11,49,63,53,66,57,46,48,53,51,60,54,46,50,67,54,68,59,47,1,0,0,40,31,58,36,57,4,50,72,92,58,104,52,76,94,62,110,50,71,92,57,102,45,40,36,51,0,0,0,0,0,0,0,0,99,112,4,89-91,3,178,25,21,23,25,0,0,0,1,1,10,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,2,0,0,sherde001wil,103,149,155,0,0,0,2024-03-15,
Rookie Sensation C Jack Shepard PIT 1954,63991,56,3,0,1954,N,Pittsburgh Pirates,Shepard,Jack,,10,13,5,1932,1,1,2,0,72,53,35,63,52,99,77,61,41,66,57,101,70,49,33,62,49,98,2,2,0,16,3,6,11,70,8,1,10,1,1,18,1,9,1,1,18,1,10,1,1,19,1,0,0,0,0,0,0,0,0,0,0,0,0,13,4,83-85,3,188,3,2,1,10,33,61,71,10,9,1,0,47,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3,0,1,0,0,shepar001jac,0,17,13,0,5001,0,2024-03-15,
Rookie Sensation SP Rollie Sheldon NYY 1961,63807,64,3,0,1961,N,New York Yankees,Sheldon,Rollie,,45,17,12,1936,1,1,1,11,47,49,48,61,48,51,47,49,48,61,48,51,47,49,48,61,48,51,0,1,0,8,4,6,12,22,6,50,77,64,69,98,50,78,65,70,100,49,76,64,68,96,49,0,52,47,0,0,0,0,0,0,0,0,69,45,3,89-91,3,193,26,21,23,24,0,0,0,7,5,1,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,2,0,0,sheldo001rol,30,143,67,0,0,0,2024-03-15,
April Fools Set Snapshot 1B Gary Sheffield NYY 2006,64265,60,7,0,2006,N,New York Yankees,Sheffield,Gary,,11,18,11,1968,1,1,3,0,85,43,76,74,96,75,96,24,103,90,108,79,82,50,69,69,93,74,0,0,0,44,26,83,43,5,3,1,10,1,1,19,1,10,1,1,18,1,10,1,1,19,1,0,0,0,0,0,0,0,0,0,0,0,0,22,4,83-85,4,185,26,35,30,34,0,0,0,44,79,47,0,0,48,0,0,0,0,0,41,0,0,0,0,0,0,0,1,7,1,2,0,0,sheffi001gar,200,324,215,0,0,19500,2024-04-01,
MLB 2024 Live 1B Gavin Sheets CWS,61747,55,1,0,2024,N,Chicago White Sox,Sheets,Gavin,,32,23,4,1996,2,2,3,0,67,60,75,69,73,63,61,55,70,63,70,58,70,63,77,71,75,66,0,0,0,5,9,11,44,43,22,1,26,2,1,50,1,27,2,1,52,1,26,2,1,50,1,0,0,0,0,0,0,0,0,0,0,0,6,0,3,90-92,3,196,29,36,36,30,1,1,1,52,55,69,0,0,64,0,0,0,0,0,55,0,1,0,0,0,1,1,1,8,0,1,0,1,sheets000gav,0,6,10,0,0,0,2024-03-15,
Mission Edition SP Ben Sheets MIL 2005,62438,99,10,10,2005,N,Milwaukee Brewers,Sheets,Ben,,15,18,7,1978,1,1,1,11,15,34,36,53,17,16,14,40,36,62,16,16,17,32,36,50,18,17,2,2,0,5,4,6,5,75,8,92,79,116,71,102,93,80,111,72,104,91,79,120,71,102,87,0,102,72,0,60,0,0,0,0,0,0,76,33,4,92-94,4,185,23,16,21,24,0,0,0,4,7,5,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,4,75,0,0,sheets001ben,8000,0,12914,0,0,0,2024-03-15,
MLB 2024 Live SP Emmet Sheehan LAD,60967,71,1,0,2024,N,Los Angeles Dodgers,Sheehan,Emmet,,15,15,11,1999,1,1,1,11,11,13,1,11,16,10,11,13,1,11,16,10,11,13,1,11,16,10,0,0,0,19,14,19,24,46,2,101,73,67,63,90,95,70,67,61,83,106,76,68,67,95,102,79,0,96,0,0,0,0,0,0,0,0,55,35,3,96-98,3,196,31,21,42,11,1,1,2,13,25,25,64,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,8,2,5,0,1,sheeha000emm,300,848,803,0,0,0,2024-03-15,
Snapshot 3B Travis Shaw BOS 2016,63057,67,7,0,2016,N,Boston Red Sox,Shaw,Travis,Mayor of Ding Dong City,47,16,4,1990,2,1,5,0,59,108,69,69,60,64,62,121,69,72,65,63,59,104,70,68,59,65,0,2,0,40,30,74,39,5,6,1,11,1,1,21,1,11,1,1,20,1,11,1,1,21,1,0,0,0,0,0,0,0,0,0,0,0,0,17,4,83-85,4,193,84,69,93,53,0,0,0,4,3,7,0,0,105,0,86,0,0,0,0,0,1,1,1,0,0,0,0,7,1,2,0,0,shaw--002tra,30,99,105,0,0,0,2024-03-15,
Rookie Sensation SP Jim Shaw WS1 1914,63873,57,3,0,1914,N,Washington Senators,Shaw,Jim,Grunting Jim,64,19,8,1893,1,1,1,11,39,53,56,58,35,45,40,61,66,49,37,45,40,49,53,62,35,46,0,0,0,14,11,6,20,30,6,90,77,30,72,90,88,75,30,70,87,92,79,31,74,93,91,77,98,75,0,0,0,0,0,0,0,0,83,43,2,90-92,3,183,26,18,23,24,0,0,0,10,3,5,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,shaw--003joh,6,16,31,0,8000,7000,2024-03-15,
Rookie Sensation SP Dupee Shaw DTN 1883,63911,54,3,0,1883,N,Detroit Wolverines,Shaw,Dupee,,21,31,5,1859,2,2,1,11,41,47,44,56,34,50,41,46,43,55,34,50,42,48,45,57,35,51,0,2,0,56,69,61,47,4,1,51,74,54,72,76,49,72,54,68,72,51,75,55,73,77,44,0,50,44,0,0,0,0,0,0,0,0,115,63,2,90-92,4,173,26,29,26,23,0,0,0,56,56,69,62,0,0,0,0,0,0,0,39,0,0,0,0,0,0,0,1,1,0,1,0,1,shaw--001dup,0,14,18,0,5001,0,2024-03-15,
Unsung Heroes LF Spike Shannon STL 1905,62250,57,8,0,1905,N,St. Louis Cardinals,Shannon,Spike,,61,7,2,1878,3,1,7,0,72,53,26,66,77,67,64,44,26,66,64,68,74,55,26,67,80,67,2,2,0,63,75,78,74,82,45,1,10,1,1,18,1,9,1,1,18,1,10,1,1,19,1,0,0,0,0,0,0,0,0,0,0,0,0,21,4,83-85,3,180,4,9,7,4,0,0,0,74,108,53,0,0,0,0,0,0,92,0,0,0,0,0,0,0,1,0,1,1,0,1,0,1,shanno003wil,22,54,27,0,0,6000,2024-03-15,
Unsung Heroes RF Orator Shafer CHC 1879,62280,63,8,0,1879,N,Chicago White Stockings,Shafer,Orator,,62,11,10,1851,2,1,9,0,75,55,32,64,60,91,74,53,31,61,59,89,76,56,33,65,61,92,0,1,0,55,78,78,60,5,5,1,11,1,1,21,1,11,1,1,20,1,11,1,1,21,1,0,0,0,0,0,0,0,0,0,0,0,0,6,4,83-85,4,175,1,7,4,9,0,0,0,71,75,119,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,1,1,1,2,0,0,shaffe001ora,45,250,42,0,25000,0,2024-03-15,
All-Star C Luke Sewell CWS 1937,63414,56,5,0,1937,N,Chicago White Sox,Sewell,Luke,,14,5,1,1901,1,1,2,0,70,71,25,71,104,51,75,77,28,84,123,52,68,69,22,67,98,51,0,1,0,48,54,52,41,5,5,1,10,1,1,18,1,9,1,1,18,1,10,1,1,19,1,0,0,0,0,0,0,0,0,0,0,0,0,22,4,84-86,3,175,3,8,3,9,68,62,73,7,7,5,0,66,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,1,0,1,sewell001jam,60,169,169,0,0,5001,2024-03-15,
Snapshot 3B Joe Sewell NYY 1932,63321,89,7,0,1932,N,New York Yankees,Sewell,Joe,,21,9,10,1898,2,1,5,0,73,53,71,75,144,41,70,63,84,79,123,41,74,50,67,74,151,42,3,1,0,19,14,6,25,57,4,1,10,1,1,18,1,9,1,1,18,1,10,1,1,19,1,0,0,0,0,0,0,0,0,0,0,0,0,6,4,84-86,3,168,77,93,87,39,0,0,0,10,4,1,0,0,0,0,88,0,0,0,0,0,0,0,1,1,0,0,0,2,3,15,0,0,sewell003jos,2225,5588,4725,0,200000,30001,2024-03-15,
Rookie Sensation SP Ed Seward PH4 1887,63904,76,3,0,1887,N,Philadelphia Athletics,Seward,Ed,,62,29,6,1867,1,1,1,11,50,94,91,63,95,18,50,95,92,64,96,18,50,94,91,63,95,18,0,1,2,60,91,85,61,7,8,62,82,59,72,109,59,76,58,67,100,64,90,61,77,117,66,59,70,0,0,53,0,0,0,0,0,0,113,50,3,89-91,3,170,27,21,24,25,0,0,0,74,56,64,56,0,0,0,0,0,0,55,0,0,0,0,0,0,0,1,0,1,2,5,0,1,seward001ed-,126,600,234,0,29999,0,2024-03-15,
MLB 2024 Live CL Paul Sewald AZ,61041,77,1,0,2024,N,Arizona Diamondbacks,Sewald,Paul,Paulie,37,26,5,1990,1,1,1,13,25,24,4,13,22,24,25,24,4,13,22,24,25,24,4,13,22,24,0,0,0,10,14,2,13,67,23,112,73,76,67,83,93,63,73,55,67,131,83,79,77,98,102,102,0,0,0,0,0,0,0,0,0,0,18,61,4,93-95,2,191,27,18,43,12,0,0,0,0,0,0,56,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,8,2,5,0,1,sewald000pau,215,315,339,0,0,0,2024-03-15,
MLB 2024 Live SP Luis Severino NYM,61327,81,1,0,2024,N,New York Mets,Severino,Luis,Sevvy,40,20,2,1994,1,1,1,11,31,27,9,34,20,41,31,27,9,34,20,41,31,27,9,34,20,41,0,0,0,21,14,15,33,26,19,91,71,81,64,79,87,70,80,63,74,94,73,83,66,83,84,78,0,79,66,0,0,0,0,0,0,0,60,57,2,96-98,3,188,32,59,52,30,1,1,1,23,36,45,91,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,1,8,3,10,0,0,severi000lui,1911,0,2223,0,0,0,2024-03-15,
Snapshot 2B Bill Serena CHC 1953,62740,44,7,0,1953,N,Chicago Cubs,Serena,Bill,,6,2,10,1924,1,1,4,0,53,76,80,89,55,57,55,91,69,89,58,58,52,73,87,89,54,57,0,1,0,32,3,6,32,15,4,1,10,1,1,18,1,9,1,1,18,1,10,1,1,19,1,0,0,0,0,0,0,0,0,0,0,0,0,4,4,83-85,3,183,46,83,42,48,0,0,0,2,6,10,0,0,0,51,46,0,0,0,0,0,0,1,1,0,0,0,0,3,0,1,0,0,serena001wil,11,15,17,0,5001,0,2024-03-15,
Snapshot SP Jae-weong Seo NYM 2005,62436,78,7,0,2005,N,New York Mets,Seo,Jae-weong,,26,24,5,1977,1,1,1,11,19,37,36,55,17,22,19,37,36,55,17,22,19,37,36,55,17,22,0,1,0,12,3,11,17,24,1,49,78,100,74,92,49,78,100,74,92,49,78,100,74,91,48,44,35,56,0,0,45,0,0,0,0,0,69,40,4,87-89,4,180,33,21,26,24,0,0,0,9,3,8,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,2,5,0,0,seo---002jae,1578,2999,2292,0,0,16528,2024-03-15,
MLB 2024 Live 3B Nick Senzel WSH,61255,56,1,0,2024,N,Washington Nationals,Senzel,Nick,,15,29,6,1995,1,1,5,0,64,57,52,68,73,59,66,60,54,70,75,61,64,57,52,68,73,59,1,1,0,42,53,72,69,57,52,1,27,1,1,52,1,27,1,1,52,1,27,1,1,52,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,90-92,4,185,64,72,78,50,1,1,1,75,76,66,0,0,0,33,70,0,0,47,0,0,1,1,1,1,1,1,1,8,0,1,0,1,senzel000nic,0,8,9,0,0,0,2024-03-15,
Rookie Sensation SP Frank Seminara SD 1992,63725,57,3,0,1992,N,San Diego Padres,Seminara,Frank,,44,16,5,1967,1,1,1,11,20,33,36,47,18,22,20,33,36,48,18,22,20,33,36,47,18,22,2,0,0,5,3,6,5,23,4,54,80,47,88,71,55,81,47,89,72,54,79,47,87,70,58,0,59,54,0,0,0,0,0,0,0,0,60,48,2,89-91,3,188,28,21,24,24,0,0,0,10,10,7,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,1,0,3,semina001fra,38,330,220,0,0,5001,2024-03-15,
MLB 2024 Live 2B Marcus Semien TEX,61475,92,1,0,2024,N,Texas Rangers,Semien,Marcus,Sauce,2,17,9,1990,1,1,4,0,77,94,77,76,91,66,79,97,79,75,97,69,76,93,77,77,90,65,3,2,0,35,31,77,53,61,56,1,29,2,1,57,1,29,2,1,57,1,29,2,1,57,0,0,0,0,0,0,0,0,0,0,0,0,2,0,4,75-80,3,183,74,82,70,74,26,26,11,62,60,50,0,0,0,85,0,69,0,0,0,0,1,1,1,1,1,1,1,8,4,50,0,1,semien001mar,0,4900,5085,0,0,0,2024-03-15,
Snapshot SP Dick Selma CHC 1969,62581,70,7,0,1969,N,Chicago Cubs,Selma,Dick,Mortimer Snerd,39,4,11,1943,1,1,1,11,50,55,48,59,55,52,50,55,48,59,55,52,50,55,48,59,55,52,0,0,0,50,19,68,56,60,9,108,74,51,71,77,105,73,51,69,74,111,76,52,73,79,109,92,112,0,0,0,0,0,0,0,0,0,65,81,2,93-95,4,180,34,36,31,24,0,0,0,10,8,3,78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2,5,0,0,selma-001ric,165,599,219,0,0,0,2024-03-15,
Rookie Sensation RP Dave Sells CAL 1973,63775,48,3,0,1973,N,California Angels,Sells,Dave,,29,18,9,1946,1,1,1,12,20,35,38,50,17,23,20,35,38,51,17,23,20,35,38,50,17,23,1,1,0,5,4,6,5,29,5,36,90,53,118,65,36,92,53,119,66,36,89,53,117,65,21,0,25,0,0,0,0,0,0,0,0,0,16,115,0,90-92,3,180,28,21,24,24,0,0,0,1,6,2,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,1,0,1,sells-002dav,6,33,55,0,0,0,2024-03-15,
MLB 2024 Live SP Colin Selby PIT,61102,46,1,0,2024,N,Pittsburgh Pirates,Selby,Colin,,52,24,10,1997,1,1,1,12,31,11,8,33,26,31,31,11,8,33,26,31,31,11,8,33,26,31,0,0,0,11,12,8,13,29,22,87,70,46,65,70,79,66,46,62,65,93,72,47,67,76,0,76,74,0,0,79,0,0,0,0,0,0,16,44,2,96-98,3,185,20,27,62,13,1,1,2,12,20,33,62,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,8,0,1,0,1,selby-000col,0,11,11,0,0,0,2024-03-15,
Legend LF Kip Selbach WAS Peak,63614,100,4,0,1897,Y,Washington Senators,Selbach,Kip,,50,24,3,1872,1,1,7,0,100,102,80,113,102,88,109,120,69,110,120,87,97,96,87,114,96,88,0,0,0,75,83,88,70,88,100,1,10,1,1,18,1,9,1,1,18,1,10,1,1,19,1,0,0,0,0,0,0,0,0,0,0,0,0,12,4,83-85,3,170,5,6,10,9,0,0,0,83,81,66,0,0,0,0,0,0,102,0,89,0,0,0,0,0,1,0,1,1,5,200,0,0,selbac001alb,30098,75000,47615,0,0,0,2024-03-15,
Snapshot 1B Kevin Seitzer ML4 1996,63119,71,7,0,1996,N,Milwaukee Brewers,Seitzer,Kevin,,20,26,3,1962,1,1,3,0,90,60,53,89,78,93,83,71,44,86,70,95,92,58,55,90,81,93,0,0,0,39,14,74,37,18,6,1,10,1,1,18,1,9,1,1,18,1,10,1,1,19,1,0,0,0,0,0,0,0,0,0,0,0,0,22,4,83-85,3,180,68,45,50,32,0,0,0,10,4,2,0,0,70,0,25,0,0,0,0,0,1,0,1,0,0,0,0,6,2,5,0,0,seitze001kev,209,299,249,0,0,0,2024-03-15,
Snapshot SP Socks Seibold BSN 1930,62673,58,7,0,1930,N,Boston Braves,Seibold,Socks,,53,31,5,1896,1,1,1,11,50,54,52,62,60,45,47,63,53,73,51,49,52,51,52,59,64,44,2,0,0,12,4,6,19,23,1,43,78,64,75,89,42,77,64,73,86,44,80,65,77,92,0,0,52,0,0,0,0,0,46,0,42,0,91,82,4,89-91,2,183,28,54,42,44,0,0,0,6,1,10,86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,1,seibol001har,11,24,18,0,5001,0,2024-03-15,
Snapshot 1B David Segui MON 1997,64436,86,7,0,1997,N,Montreal Expos,Segui,David,,21,19,7,1966,3,2,3,0,93,67,95,89,101,79,91,58,89,107,102,77,94,71,97,84,101,80,0,1,0,27,3,33,39,5,10,1,9,1,1,18,1,10,1,1,18,1,9,1,1,18,1,0,0,0,0,0,0,0,0,0,0,0,0,11,4,83-85,3,185,27,46,35,37,0,0,0,4,4,5,0,0,55,0,0,0,0,0,0,0,1,0,0,0,1,0,0,6,3,15,0,0,segui-001dav,10000,0,0,0,0,0,2024-04-11,
Snapshot CF Bob Seeds NY1 1938,62829,52,7,0,1938,N,New York Giants,Seeds,Bob,Suitcase Bob,19,24,2,1907,1,1,8,0,61,56,77,56,59,67,58,66,93,53,54,68,62,53,74,57,62,67,3,2,0,43,43,28,48,23,7,1,10,1,1,18,1,9,1,1,18,1,10,1,1,19,1,0,0,0,0,0,0,0,0,0,0,0,0,6,4,83-85,3,183,3,8,4,6,0,0,0,70,83,51,0,0,0,0,0,0,84,54,18,0,1,0,0,0,1,1,1,2,0,1,0,1,seeds-001rob,0,15,16,0,5001,5001,2024-03-15,
